,Supplier.Name,lat,long,Total.Population.Served,liters.2014.2015,liters.2014.2015.capita,Month,Year,Conservation.Standard.2015,SPEI_3YEARS,SPI_3YEARS
2104,Cordova,36.778261,-119.4179324,43767,1566273487.72769,35786.6311999381,Oct,14,36%,-2.515306782,-2.230197237
2105,Cordova,36.778261,-119.4179324,43767,1821110550.70182,41609.2158635916,Sep,14,36%,-2.515306782,-2.230197237
2106,Cordova,36.778261,-119.4179324,43767,2021797821.49509,46194.5717434388,Aug,14,36%,-2.515306782,-2.230197237
2107,Cowan Heights,36.778261,-119.4179324,7254,333409768.257045,45962.1957895016,Oct,14,36%,-2.515306782,-2.230197237
2108,Cowan Heights,36.778261,-119.4179324,7254,363136647.335827,50060.1940082474,Sep,14,36%,-2.515306782,-2.230197237
2109,Cowan Heights,36.778261,-119.4179324,7254,258660852.399194,35657.6857456844,Apr,15,36%,-2.515306782,-2.230197237
2110,Cowan Heights,36.778261,-119.4179324,7254,249903141.135321,34450.3916646431,Mar,15,36%,-2.515306782,-2.230197237
2111,Cowan Heights,36.778261,-119.4179324,7254,243242346.652938,33532.1679973722,Aug,15,36%,-2.515306782,-2.230197237
2112,Cowan Heights,36.778261,-119.4179324,7254,257057327.801584,35436.6318998599,Nov,14,36%,-2.515306782,-2.230197237
2113,Cowan Heights,36.778261,-119.4179324,7254,374484667.565071,51624.5750710051,Jun,14,36%,-2.515306782,-2.230197237
2114,Cowan Heights,36.778261,-119.4179324,7254,220546306.194449,30403.4058718568,May,15,36%,-2.515306782,-2.230197237
2115,Cowan Heights,36.778261,-119.4179324,7254,383119030.782975,52814.8650100599,Jul,14,36%,-2.515306782,-2.230197237
2116,Cowan Heights,36.778261,-119.4179324,7254,232264370.561604,32018.799360574,Jun,15,36%,-2.515306782,-2.230197237
2117,Cowan Heights,36.778261,-119.4179324,7254,198960398.14969,27427.6810242198,Feb,15,36%,-2.515306782,-2.230197237
2118,Cowan Heights,36.778261,-119.4179324,7254,224370095.619521,30930.5342734382,Jul,15,36%,-2.515306782,-2.230197237
2119,Cowan Heights,36.778261,-119.4179324,7254,138519855.624366,19095.6514508362,Dec,14,36%,-2.515306782,-2.230197237
2120,Cowan Heights,36.778261,-119.4179324,7254,186378897.460745,25693.2585415971,Jan,15,36%,-2.515306782,-2.230197237
2121,Cowan Heights,36.778261,-119.4179324,7254,381268810.093424,52559.8028802625,Aug,14,36%,-2.515306782,-2.230197237
2122,Culver City,36.778261,-119.4179324,36215,557039775.600745,15381.465569536,Aug,15,16%,-2.515306782,-2.230197237
2123,Culver City,36.778261,-119.4179324,36215,531506730.084945,14676.4249643779,Jul,15,16%,-2.515306782,-2.230197237
2124,Culver City,36.778261,-119.4179324,36215,514608047.787048,14209.8038875341,Jun,15,16%,-2.515306782,-2.230197237
2125,Culver City,36.778261,-119.4179324,36215,525586023.878382,14512.9372878195,Apr,15,16%,-2.515306782,-2.230197237
2126,Culver City,36.778261,-119.4179324,36215,529163117.211514,14611.7110924068,Mar,15,16%,-2.515306782,-2.230197237
2127,Culver City,36.778261,-119.4179324,36215,444052965.492179,12261.5757418799,Feb,15,16%,-2.515306782,-2.230197237
2128,Culver City,36.778261,-119.4179324,36215,510414214.224066,14094.0001166386,May,15,16%,-2.515306782,-2.230197237
2129,Culver City,36.778261,-119.4179324,36215,601568420.195933,16611.0291369856,Oct,14,16%,-2.515306782,-2.230197237
2130,Culver City,36.778261,-119.4179324,36215,487594825.719607,13463.8913632364,Jan,15,16%,-2.515306782,-2.230197237
2131,Culver City,36.778261,-119.4179324,36215,437885563.193677,12091.2760787982,Dec,14,16%,-2.515306782,-2.230197237
2132,Culver City,36.778261,-119.4179324,36215,664105879.502748,18337.8677206337,Jul,14,16%,-2.515306782,-2.230197237
2133,Culver City,36.778261,-119.4179324,36215,649180765.940372,17925.742535976,Jun,14,16%,-2.515306782,-2.230197237
2134,Culver City,36.778261,-119.4179324,36215,627718205.941583,17333.0997084518,Sep,14,16%,-2.515306782,-2.230197237
2135,Culver City,36.778261,-119.4179324,36215,638696182.032918,17636.2331087372,Aug,14,16%,-2.515306782,-2.230197237
2136,Culver City,36.778261,-119.4179324,36215,539647701.118968,14901.2205196457,Nov,14,16%,-2.515306782,-2.230197237
2137,Florence Graham,36.778261,-119.4179324,65492,520035361.80973,7940.44099752229,Aug,15,8%,-2.515306782,-2.230197237
2138,Florence Graham,36.778261,-119.4179324,65492,486854737.443787,7433.80470047924,Jun,15,8%,-2.515306782,-2.230197237
2139,Florence Graham,36.778261,-119.4179324,65492,503630071.695713,7689.94795846383,Jul,15,8%,-2.515306782,-2.230197237
2140,Florence Graham,36.778261,-119.4179324,65492,563083829.853277,8597.74979926216,Jul,14,8%,-2.515306782,-2.230197237
2141,Florence Graham,36.778261,-119.4179324,65492,500423022.500492,7640.97939443737,Mar,15,8%,-2.515306782,-2.230197237
2142,Florence Graham,36.778261,-119.4179324,65492,437022126.871886,6672.90855176031,Feb,15,8%,-2.515306782,-2.230197237
2143,Florence Graham,36.778261,-119.4179324,65492,475630065.260512,7262.41472638661,Jan,15,8%,-2.515306782,-2.230197237
2144,Florence Graham,36.778261,-119.4179324,65492,491048571.006768,7497.84051497539,Nov,14,8%,-2.515306782,-2.230197237
2145,Florence Graham,36.778261,-119.4179324,65492,486114649.167966,7422.50426262698,Apr,15,8%,-2.515306782,-2.230197237
2146,Florence Graham,36.778261,-119.4179324,65492,538290872.613297,8219.1851312114,Oct,14,8%,-2.515306782,-2.230197237
2147,Florence Graham,36.778261,-119.4179324,65492,553092638.129703,8445.19388825663,Sep,14,8%,-2.515306782,-2.230197237
2148,Florence Graham,36.778261,-119.4179324,65492,474396584.800812,7243.58066329951,Dec,14,8%,-2.515306782,-2.230197237
2149,Florence Graham,36.778261,-119.4179324,65492,482784251.926775,7371.65229229181,May,15,8%,-2.515306782,-2.230197237
2150,Florence Graham,36.778261,-119.4179324,65492,536934044.107627,8198.46766181559,Jun,14,8%,-2.515306782,-2.230197237
2151,Florence Graham,36.778261,-119.4179324,65492,577022159.047893,8810.57471214642,Aug,14,8%,-2.515306782,-2.230197237
2152,Norwalk,36.778261,-119.4179324,44466,489198350.317218,11001.6270929973,Aug,15,12%,-2.515306782,-2.230197237
2153,Norwalk,36.778261,-119.4179324,44466,401127845.494602,9021.00133797962,Jan,15,12%,-2.515306782,-2.230197237
2154,Norwalk,36.778261,-119.4179324,44466,428634459.745923,9639.60013821623,Mar,15,12%,-2.515306782,-2.230197237
2155,Norwalk,36.778261,-119.4179324,44466,384599207.334615,8649.2872607074,Feb,15,12%,-2.515306782,-2.230197237
2156,Norwalk,36.778261,-119.4179324,44466,523612455.142861,11775.5690897059,Sep,14,12%,-2.515306782,-2.230197237
2157,Norwalk,36.778261,-119.4179324,44466,454537549.399634,10222.1371249861,Nov,14,12%,-2.515306782,-2.230197237
2158,Norwalk,36.778261,-119.4179324,44466,512264434.913617,11520.3624097876,Oct,14,12%,-2.515306782,-2.230197237
2159,Norwalk,36.778261,-119.4179324,44466,449480279.514861,10108.4037132834,Jul,15,12%,-2.515306782,-2.230197237
2160,Norwalk,36.778261,-119.4179324,44466,375718148.024772,8449.56029381486,Dec,14,12%,-2.515306782,-2.230197237
2161,Norwalk,36.778261,-119.4179324,44466,451083804.112472,10144.4655267501,Apr,15,12%,-2.515306782,-2.230197237
2162,Norwalk,36.778261,-119.4179324,44466,561233609.163727,12621.6347133479,Jul,14,12%,-2.515306782,-2.230197237
2163,Norwalk,36.778261,-119.4179324,44466,542731402.268219,12205.5368656551,Aug,14,12%,-2.515306782,-2.230197237
2164,Norwalk,36.778261,-119.4179324,44466,444916401.81397,10005.7662441859,Jun,15,12%,-2.515306782,-2.230197237
2165,Norwalk,36.778261,-119.4179324,44466,444916401.81397,10005.7662441859,May,15,12%,-2.515306782,-2.230197237
2166,Norwalk,36.778261,-119.4179324,44466,527436244.567933,11861.5626448957,Jun,14,12%,-2.515306782,-2.230197237
2167,Orcutt,36.778261,-119.4179324,31872,603912033.069364,18948.0432062426,Aug,15,32%,-2.515306782,-2.230197237
2168,Orcutt,36.778261,-119.4179324,31872,631912039.504565,19826.5574643752,Jul,15,32%,-2.515306782,-2.230197237
2169,Orcutt,36.778261,-119.4179324,31872,633145519.964266,19865.2585330154,Jun,15,32%,-2.515306782,-2.230197237
2170,Orcutt,36.778261,-119.4179324,31872,530643293.763154,16649.1997290146,Jan,15,32%,-2.515306782,-2.230197237
2171,Orcutt,36.778261,-119.4179324,31872,642519971.457989,20159.3866546809,Apr,15,32%,-2.515306782,-2.230197237
2172,Orcutt,36.778261,-119.4179324,31872,637092657.435307,19989.101952664,Mar,15,32%,-2.515306782,-2.230197237
2173,Orcutt,36.778261,-119.4179324,31872,654484731.917084,20534.7870204909,May,15,32%,-2.515306782,-2.230197237
2174,Orcutt,36.778261,-119.4179324,31872,833339398.573656,26146.44197332,Sep,14,32%,-2.515306782,-2.230197237
2175,Orcutt,36.778261,-119.4179324,31872,401621237.678482,12601.0679492496,Dec,14,32%,-2.515306782,-2.230197237
2176,Orcutt,36.778261,-119.4179324,31872,578872379.737444,18162.4115128465,Nov,14,32%,-2.515306782,-2.230197237
2177,Orcutt,36.778261,-119.4179324,31872,827788736.505004,25972.2871644391,Oct,14,32%,-2.515306782,-2.230197237
2178,Orcutt,36.778261,-119.4179324,31872,482167511.696925,15128.2477314547,Feb,15,32%,-2.515306782,-2.230197237
2179,Orcutt,36.778261,-119.4179324,31872,907594922.247626,28476.2463054602,Aug,14,32%,-2.515306782,-2.230197237
2180,Orcutt,36.778261,-119.4179324,31872,959771145.692958,30113.3015089407,Jul,14,32%,-2.515306782,-2.230197237
2181,Orcutt,36.778261,-119.4179324,31872,934731492.361037,29327.6698155446,Jun,14,32%,-2.515306782,-2.230197237
2182,Placentia,36.778261,-119.4179324,46543,644986932.37739,13857.8719115096,Mar,15,24%,-2.515306782,-2.230197237
2183,Placentia,36.778261,-119.4179324,46543,513004523.189437,11022.1627997645,Feb,15,24%,-2.515306782,-2.230197237
2184,Placentia,36.778261,-119.4179324,46543,658061825.250216,14138.7926272526,Jun,15,24%,-2.515306782,-2.230197237
2185,Placentia,36.778261,-119.4179324,46543,625867985.252033,13447.0916196213,May,15,24%,-2.515306782,-2.230197237
2186,Placentia,36.778261,-119.4179324,46543,666572840.422149,14321.6561120286,Aug,15,24%,-2.515306782,-2.230197237
2187,Placentia,36.778261,-119.4179324,46543,472546364.111261,10152.8986982202,Dec,14,24%,-2.515306782,-2.230197237
2188,Placentia,36.778261,-119.4179324,46543,679647733.294974,14602.5768277716,Nov,14,24%,-2.515306782,-2.230197237
2189,Placentia,36.778261,-119.4179324,46543,676810728.237663,14541.6223328463,Apr,15,24%,-2.515306782,-2.230197237
2190,Placentia,36.778261,-119.4179324,46543,634749044.561876,13637.905690692,Jul,15,24%,-2.515306782,-2.230197237
2191,Placentia,36.778261,-119.4179324,46543,975683043.623094,20963.0458634616,Jul,14,24%,-2.515306782,-2.230197237
2192,Placentia,36.778261,-119.4179324,46543,929920918.568205,19979.8233583612,Jun,14,24%,-2.515306782,-2.230197237
2193,Placentia,36.778261,-119.4179324,46543,544211578.81986,11692.6622439434,Jan,15,24%,-2.515306782,-2.230197237
2194,Placentia,36.778261,-119.4179324,46543,924986996.729403,19873.8155410997,Aug,14,24%,-2.515306782,-2.230197237
2195,Placentia,36.778261,-119.4179324,46543,888599323.168239,19092.0078887961,Sep,14,24%,-2.515306782,-2.230197237
2196,Placentia,36.778261,-119.4179324,46543,804722651.908605,17289.8749953506,Oct,14,24%,-2.515306782,-2.230197237
2197,S Arcadia,36.778261,-119.4179324,26827,449850323.652772,16768.5661331036,Jul,14,24%,-2.515306782,-2.230197237
2198,S Arcadia,36.778261,-119.4179324,26827,292951609.178868,10920.0286718183,May,15,24%,-2.515306782,-2.230197237
2199,S Arcadia,36.778261,-119.4179324,26827,336986861.590176,12561.4814026979,Aug,15,24%,-2.515306782,-2.230197237
2200,S Arcadia,36.778261,-119.4179324,26827,322555140.21168,12023.526306023,Jul,15,24%,-2.515306782,-2.230197237
2201,S Arcadia,36.778261,-119.4179324,26827,313797428.947807,11697.0749225708,Jun,15,24%,-2.515306782,-2.230197237
2202,S Arcadia,36.778261,-119.4179324,26827,320704919.522129,11954.5577038852,Nov,14,24%,-2.515306782,-2.230197237
2203,S Arcadia,36.778261,-119.4179324,26827,295048525.960359,10998.1930875744,Mar,15,24%,-2.515306782,-2.230197237
2204,S Arcadia,36.778261,-119.4179324,26827,254713714.928153,9494.6775609704,Feb,15,24%,-2.515306782,-2.230197237
2205,S Arcadia,36.778261,-119.4179324,26827,438008911.239647,16327.1670794217,Aug,14,24%,-2.515306782,-2.230197237
2206,S Arcadia,36.778261,-119.4179324,26827,268652044.122768,10014.2410304085,Jan,15,24%,-2.515306782,-2.230197237
2207,S Arcadia,36.778261,-119.4179324,26827,445163097.90591,16593.8456743546,Jun,14,24%,-2.515306782,-2.230197237
2208,S Arcadia,36.778261,-119.4179324,26827,405568375.149524,15117.9175886057,Sep,14,24%,-2.515306782,-2.230197237
2209,S Arcadia,36.778261,-119.4179324,26827,384599207.334615,14336.2734310439,Oct,14,24%,-2.515306782,-2.230197237
2210,S Arcadia,36.778261,-119.4179324,26827,254837062.974123,9499.27546777958,Dec,14,24%,-2.515306782,-2.230197237
2211,S Arcadia,36.778261,-119.4179324,26827,304793021.591993,11361.4277255002,Apr,15,24%,-2.515306782,-2.230197237
2212,S San Gabriel,36.778261,-119.4179324,27656,253973626.652333,9183.31019136291,Mar,15,12%,-2.515306782,-2.230197237
2213,S San Gabriel,36.778261,-119.4179324,27656,273092573.77769,9874.62300324307,Aug,15,12%,-2.515306782,-2.230197237
2214,S San Gabriel,36.778261,-119.4179324,27656,264828254.697697,9575.79746520455,Jul,15,12%,-2.515306782,-2.230197237
2215,S San Gabriel,36.778261,-119.4179324,27656,254590366.882183,9205.61060464936,Jun,15,12%,-2.515306782,-2.230197237
2216,S San Gabriel,36.778261,-119.4179324,27656,222643222.97594,8050.4491964109,Feb,15,12%,-2.515306782,-2.230197237
2217,S San Gabriel,36.778261,-119.4179324,27656,243982434.928759,8822.04349612231,Apr,15,12%,-2.515306782,-2.230197237
2218,S San Gabriel,36.778261,-119.4179324,27656,241268777.917417,8723.9216776619,Jan,15,12%,-2.515306782,-2.230197237
2219,S San Gabriel,36.778261,-119.4179324,27656,236458204.124585,8549.97845402753,Dec,14,12%,-2.515306782,-2.230197237
2220,S San Gabriel,36.778261,-119.4179324,27656,243489042.744878,8804.20316549314,May,15,12%,-2.515306782,-2.230197237
2221,S San Gabriel,36.778261,-119.4179324,27656,248793008.72159,8995.98671975667,Nov,14,12%,-2.515306782,-2.230197237
